row_index,date_token,bundle_code,bundle_name,price
4701,20260119,3345,KOLOR WL SR+CZESANIE,295.0
4702,20260119,3458,PASEMKA + 1 KOLOR WL.SR,425.0
4703,20260119,3337,PAKIET  PAN,99.0
4704,20260119,3337,PAKIET  PAN,99.0
4705,20260119,3337,PAKIET  PAN,99.0
4706,20260119,3346,KOLOR WL DL+CZESANIE,350.0
4707,20260119,3647,CZESANIE WLOSY DO PASA,137.0
4708,20260119,3338,PAKIET STUDENTKA,99.0
4709,20260119,3459,PASEMKA + 1 KOLOR WL.DL,470.0
4710,20260120,3555,PROM.W GODZ 7-13 PANI,99.0
4711,20260120,3333,PAKIET WL DL,96.0
4712,20260120,3647,CZESANIE WLOSY DO PASA,137.0
4713,20260120,3333,PAKIET WL DL,96.0
4714,20260120,3332,PAKIET  WL SR,96.0
4715,20260120,3555,PROM.W GODZ 7-13 PANI,99.0
4716,20260120,3332,PAKIET  WL SR,96.0
4717,20260120,3555,PROM.W GODZ 7-13 PANI,99.0
4718,20260120,3647,CZESANIE WLOSY DO PASA,137.0
4719,20260120,3338,PAKIET STUDENTKA,99.0
4720,20260120,3346,KOLOR WL DL+CZESANIE,350.0
4721,20260120,3384,TRWALA ORGAN SR,650.0
4722,20260120,3337,PAKIET  PAN,99.0
4723,20260120,3344,KOLOR WL KR+ CZESANIE,275.0
4724,20260120,3555,PROM.W GODZ 7-13 PANI,99.0
4725,20260120,3337,PAKIET  PAN,99.0
4726,20260120,3345,KOLOR WL SR+CZESANIE,291.7
4727,20260120,3335,PAKIET  WL SR,129.0
4728,20260120,3336,PAKIET  WL DL,129.0
4729,20260120,3332,PAKIET  WL SR,0.0
4730,20260120,3345,KOLOR WL SR+CZESANIE,295.0
4731,20260120,3335,PAKIET  WL SR,129.0
4732,20260120,3337,PAKIET  PAN,99.0
4733,20260120,3458,PASEMKA + 1 KOLOR WL.SR,425.0
4734,20260120,3333,PAKIET WL DL,96.0
4735,20260120,3335,PAKIET  WL SR,129.0
4736,20260120,3459,PASEMKA + 1 KOLOR WL.DL,470.0
4737,20260120,3335,PAKIET  WL SR,129.0
4738,20260121,3333,PAKIET WL DL,96.0
4739,20260121,3555,PROM.W GODZ 7-13 PANI,99.0
4740,20260121,3333,PAKIET WL DL,91.62
4741,20260121,3333,PAKIET WL DL,96.0
4742,20260121,3337,PAKIET  PAN,0.0
4743,20260121,3337,PAKIET  PAN,0.0
4744,20260121,3358,BAL 2 KOL WL DL,460.0
4745,20260121,3337,PAKIET  PAN,99.0
4746,20260121,3337,PAKIET  PAN,99.0
4747,20260121,3555,PROM.W GODZ 7-13 PANI,99.0
4748,20260121,3555,PROM.W GODZ 7-13 PANI,99.0
4749,20260121,3333,PAKIET WL DL,96.0
4750,20260121,3337,PAKIET  PAN,99.0
4751,20260121,3555,PROM.W GODZ 7-13 PANI,99.0
4752,20260121,3337,PAKIET  PAN,99.0
4753,20260121,3337,PAKIET  PAN,99.0
4754,20260121,3333,PAKIET WL DL,96.0
4755,20260121,3555,PROM.W GODZ 7-13 PANI,99.0
4756,20260121,3555,PROM.W GODZ 7-13 PANI,99.0
4757,20260121,3337,PAKIET  PAN,99.0
4758,20260121,3337,PAKIET  PAN,99.0
4759,20260121,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
4760,20260121,3355,PASEMKA WL DL+CZES,390.0
4761,20260121,3652,STRZ DO PAKIETU,110.0
4762,20260121,3337,PAKIET  PAN,99.0
4763,20260121,3345,KOLOR WL SR+CZESANIE,295.0
4764,20260121,3335,PAKIET  WL SR,129.0
4765,20260121,3337,PAKIET  PAN,99.0
4766,20260121,3335,PAKIET  WL SR,129.0
4767,20260121,3344,KOLOR WL KR+ CZESANIE,275.0
4768,20260121,3346,KOLOR WL DL+CZESANIE,350.0
4769,20260121,3608,DOP£ATA LOREAL,40.0
4770,20260121,3337,PAKIET  PAN,99.0
4771,20260121,3332,PAKIET  WL SR,96.0
4772,20260121,3358,BAL 2 KOL WL DL,460.0
4773,20260121,3652,STRZ DO PAKIETU,110.0
4774,20260121,3333,PAKIET WL DL,96.0
4775,20260121,3482,3D PAS+ 2 KOLORY WL.DL,560.0
4776,20260121,3354,PASEMKA WL SR+CZES,340.0
4777,20260121,3332,PAKIET  WL SR,96.0
4778,20260121,3346,KOLOR WL DL+CZESANIE,350.0
4779,20260122,3333,PAKIET WL DL,96.0
4780,20260122,3337,PAKIET  PAN,99.0
4781,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4782,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4783,20260122,3337,PAKIET  PAN,99.0
4784,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4785,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4786,20260122,3345,KOLOR WL SR+CZESANIE,295.0
4787,20260122,3652,STRZ DO PAKIETU,110.0
4788,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4789,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4790,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4791,20260122,3344,KOLOR WL KR+ CZESANIE,275.0
4792,20260122,3333,PAKIET WL DL,96.0
4793,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4794,20260122,3337,PAKIET  PAN,99.0
4795,20260122,3333,PAKIET WL DL,96.0
4796,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4797,20260122,3555,PROM.W GODZ 7-13 PANI,99.0
4798,20260122,3337,PAKIET  PAN,99.0
4799,20260122,3337,PAKIET  PAN,99.0
4800,20260122,3340,CHLOPIEC DO 6LAT,79.0
4801,20260122,3335,PAKIET  WL SR,129.0
4802,20260122,3335,PAKIET  WL SR,129.0
4803,20260122,3332,PAKIET  WL SR,96.0
4804,20260122,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
4805,20260122,3335,PAKIET  WL SR,129.0
4806,20260122,3459,PASEMKA + 1 KOLOR WL.DL,470.0
4807,20260122,3332,PAKIET  WL SR,96.0
4808,20260122,3335,PAKIET  WL SR,129.0
4809,20260122,3343,DZIEWCZYNKA DO 18 LAT,99.0
4810,20260122,3361,KOLOR Z BALEYAGE WL. DL,460.0
4811,20260122,3354,PASEMKA WL SR+CZES,340.0
4812,20260122,3608,DOP£ATA LOREAL,40.0
4813,20260122,3574,MASKA+ AMP +BOS,179.0
4814,20260122,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
4815,20260122,3336,PAKIET  WL DL,129.0
4816,20260122,3351,BALEYAGE WL SR KOL+CZES,305.0
4817,20260122,3458,PASEMKA + 1 KOLOR WL.SR,425.0
4818,20260122,3332,PAKIET  WL SR,96.0
4819,20260122,3346,KOLOR WL DL+CZESANIE,350.0
4820,20260122,3652,STRZ DO PAKIETU,110.0
4821,20260123,3337,PAKIET  PAN,99.0
4822,20260123,3332,PAKIET  WL SR,96.0
4823,20260123,3332,PAKIET  WL SR,96.0
4824,20260123,3362,CZES. WL.PRZEDLUZANYCH SR,137.0
4825,20260123,3345,KOLOR WL SR+CZESANIE,295.0
4826,20260123,3555,PROM.W GODZ 7-13 PANI,99.0
4827,20260123,3337,PAKIET  PAN,99.0
4828,20260123,3555,PROM.W GODZ 7-13 PANI,99.0
4829,20260123,3337,PAKIET  PAN,99.0
4830,20260123,3345,KOLOR WL SR+CZESANIE,295.0
4831,20260123,3608,DOP£ATA LOREAL,40.0
4832,20260123,3652,STRZ DO PAKIETU,110.0
4833,20260123,3341,CHLOPIEC NAST. DO 18LAT,79.0
4834,20260123,3337,PAKIET  PAN,99.0
4835,20260123,3335,PAKIET  WL SR,129.0
4836,20260123,3636,PROMOCJA MAN+PEDI+HYBRYDA+ZDJ,290.0
4837,20260123,3335,PAKIET  WL SR,129.0
4838,20260123,3332,PAKIET  WL SR,96.0
4839,20260123,3481,3D PAS+2 KOLORY SR,480.0
4840,20260123,3652,STRZ DO PAKIETU,110.0
4841,20260123,3574,MASKA+ AMP +BOS,179.0
4842,20260123,3337,PAKIET  PAN,99.0
4843,20260123,3346,KOLOR WL DL+CZESANIE,350.0
4844,20260123,3608,DOP£ATA LOREAL,40.0
4845,20260123,3345,KOLOR WL SR+CZESANIE,295.0
4846,20260123,3335,PAKIET  WL SR,129.0
4847,20260123,3360,KOLOR Z BALEYAGE WL. SR,415.0
4848,20260123,3346,KOLOR WL DL+CZESANIE,350.0
4849,20260123,3333,PAKIET WL DL,96.0
4850,20260123,3337,PAKIET  PAN,99.0
4851,20260123,3346,KOLOR WL DL+CZESANIE,350.0
4852,20260123,3457,PASEMKA +1 KOLOR WL.KR,385.0
4853,20260123,3337,PAKIET  PAN,99.0
4854,20260123,3334,PAKIET WL KR,129.0
4855,20260123,3334,PAKIET WL KR,129.0
4856,20260123,3346,KOLOR WL DL+CZESANIE,350.0
4857,20260123,3337,PAKIET  PAN,99.0
4858,20260123,3335,PAKIET  WL SR,129.0
4859,20260123,3333,PAKIET WL DL,96.0
4860,20260124,3333,PAKIET WL DL,96.0
4861,20260124,3333,PAKIET WL DL,96.0
4862,20260124,3335,PAKIET  WL SR,129.0
4863,20260124,3336,PAKIET  WL DL,129.0
4864,20260124,3345,KOLOR WL SR+CZESANIE,295.0
4865,20260124,3334,PAKIET WL KR,129.0
4866,20260124,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
4867,20260124,3346,KOLOR WL DL+CZESANIE,350.0
4868,20260124,3337,PAKIET  PAN,99.0
4869,20260124,3345,KOLOR WL SR+CZESANIE,295.0
4870,20260124,3335,PAKIET  WL SR,129.0
4871,20260124,3441,STRZYZENIE MESKIE MASZYNKA,79.0
4872,20260124,3337,PAKIET  PAN,0.0
4873,20260124,3334,PAKIET WL KR,129.0
4874,20260124,3345,KOLOR WL SR+CZESANIE,295.0
4875,20260124,3333,PAKIET WL DL,96.0
4876,20260124,3337,PAKIET  PAN,99.0
4877,20260124,3335,PAKIET  WL SR,129.0
4878,20260124,3333,PAKIET WL DL,96.0
4879,20260124,3346,KOLOR WL DL+CZESANIE,350.0
4880,20260124,3345,KOLOR WL SR+CZESANIE,295.0
4881,20260124,3652,STRZ DO PAKIETU,110.0
4882,20260124,3346,KOLOR WL DL+CZESANIE,350.0
4883,20260124,3652,STRZ DO PAKIETU,110.0
4884,20260124,3346,KOLOR WL DL+CZESANIE,350.0
4885,20260124,3574,MASKA+ AMP +BOS,179.0
4886,20260124,3346,KOLOR WL DL+CZESANIE,350.0
4887,20260124,3345,KOLOR WL SR+CZESANIE,295.0
4888,20260124,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
4889,20260124,3345,KOLOR WL SR+CZESANIE,295.0
4890,20260125,3333,PAKIET WL DL,96.0
4891,20260125,3345,KOLOR WL SR+CZESANIE,295.0
4892,20260125,3334,PAKIET WL KR,129.0
4893,20260125,3336,PAKIET  WL DL,129.0
4894,20260125,3345,KOLOR WL SR+CZESANIE,295.0
4895,20260125,3337,PAKIET  PAN,99.0
4896,20260125,3334,PAKIET WL KR,129.0
4897,20260125,3333,PAKIET WL DL,96.0
4898,20260125,3337,PAKIET  PAN,99.0
4899,20260125,3344,KOLOR WL KR+ CZESANIE,275.0
4900,20260125,3337,PAKIET  PAN,99.0
4901,20260125,3333,PAKIET WL DL,96.0
4902,20260125,3338,PAKIET STUDENTKA,99.0
4903,20260125,3335,PAKIET  WL SR,129.0
4904,20260125,3345,KOLOR WL SR+CZESANIE,295.0
4905,20260125,3346,KOLOR WL DL+CZESANIE,350.0
4906,20260125,3343,DZIEWCZYNKA DO 18 LAT,99.0
4907,20260125,3337,PAKIET  PAN,99.0
4908,20260126,3332,PAKIET  WL SR,0.0
4909,20260126,3574,MASKA+ AMP +BOS,179.0
4910,20260126,3332,PAKIET  WL SR,96.0
4911,20260126,3332,PAKIET  WL SR,96.0
4912,20260126,3555,PROM.W GODZ 7-13 PANI,99.0
4913,20260126,3337,PAKIET  PAN,99.0
4914,20260126,3555,PROM.W GODZ 7-13 PANI,99.0
4915,20260126,3332,PAKIET  WL SR,0.0
4916,20260126,3332,PAKIET  WL SR,96.0
4917,20260126,3346,KOLOR WL DL+CZESANIE,350.0
4918,20260126,3608,DOP£ATA LOREAL,40.0
4919,20260126,3332,PAKIET  WL SR,96.0
4920,20260126,3341,CHLOPIEC NAST. DO 18LAT,79.0
4921,20260126,3333,PAKIET WL DL,96.0
4922,20260126,3337,PAKIET  PAN,99.0
4923,20260126,3334,PAKIET WL KR,129.0
4924,20260126,3334,PAKIET WL KR,129.0
4925,20260126,3346,KOLOR WL DL+CZESANIE,350.0
4926,20260126,3337,PAKIET  PAN,99.0
4927,20260126,3346,KOLOR WL DL+CZESANIE,350.0
4928,20260126,3337,PAKIET  PAN,99.0
4929,20260126,3343,DZIEWCZYNKA DO 18 LAT,99.0
4930,20260126,3337,PAKIET  PAN,99.0
4931,20260126,3345,KOLOR WL SR+CZESANIE,295.0
4932,20260126,3380,CZES WL PRZEDL DL,147.0
4933,20260126,3337,PAKIET  PAN,99.0
4934,20260126,3341,CHLOPIEC NAST. DO 18LAT,79.0
4935,20260126,3459,PASEMKA + 1 KOLOR WL.DL,470.0
4936,20260127,3333,PAKIET WL DL,96.0
4937,20260127,3345,KOLOR WL SR+CZESANIE,258.25
4938,20260127,3346,KOLOR WL DL+CZESANIE,350.0
4939,20260127,3608,DOP£ATA LOREAL,40.0
4940,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4941,20260127,3333,PAKIET WL DL,96.0
4942,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4943,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4944,20260127,3644,MASKA LOREAL,59.0
4945,20260127,3380,CZES WL PRZEDL DL,0.0
4946,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4947,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4948,20260127,3341,CHLOPIEC NAST. DO 18LAT,79.0
4949,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4950,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4951,20260127,3457,PASEMKA +1 KOLOR WL.KR,385.0
4952,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4953,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4954,20260127,3337,PAKIET  PAN,99.0
4955,20260127,3555,PROM.W GODZ 7-13 PANI,99.0
4956,20260127,3637,PIELEGNACJA MOLECULAR,139.0
4957,20260127,3337,PAKIET  PAN,99.0
4958,20260127,3337,PAKIET  PAN,99.0
4959,20260127,3346,KOLOR WL DL+CZESANIE,350.0
4960,20260127,3608,DOP£ATA LOREAL,40.0
4961,20260127,3458,PASEMKA + 1 KOLOR WL.SR,425.0
4962,20260127,3337,PAKIET  PAN,99.0
4963,20260127,3360,KOLOR Z BALEYAGE WL. SR,415.0
4964,20260127,3335,PAKIET  WL SR,129.0
4965,20260127,3332,PAKIET  WL SR,96.0
4966,20260127,3335,PAKIET  WL SR,129.0
4967,20260127,3337,PAKIET  PAN,99.0
4968,20260127,3335,PAKIET  WL SR,129.0
4969,20260127,3335,PAKIET  WL SR,129.0
4970,20260127,3337,PAKIET  PAN,99.0
4971,20260127,3337,PAKIET  PAN,99.0
4972,20260127,3337,PAKIET  PAN,99.0
4973,20260127,3346,KOLOR WL DL+CZESANIE,350.0
4974,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4975,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4976,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4977,20260128,3332,PAKIET  WL SR,96.0
4978,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4979,20260128,3332,PAKIET  WL SR,96.0
4980,20260128,3332,PAKIET  WL SR,96.0
4981,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4982,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4983,20260128,3337,PAKIET  PAN,99.0
4984,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4985,20260128,3555,PROM.W GODZ 7-13 PANI,99.0
4986,20260128,3337,PAKIET  PAN,99.0
4987,20260128,3333,PAKIET WL DL,96.0
4988,20260128,3337,PAKIET  PAN,99.0
4989,20260128,3337,PAKIET  PAN,99.0
4990,20260128,3344,KOLOR WL KR+ CZESANIE,275.0
4991,20260128,3334,PAKIET WL KR,129.0
4992,20260128,3346,KOLOR WL DL+CZESANIE,350.0
4993,20260128,3334,PAKIET WL KR,129.0
4994,20260128,3335,PAKIET  WL SR,129.0
4995,20260128,3335,PAKIET  WL SR,129.0
4996,20260128,3337,PAKIET  PAN,99.0
4997,20260128,3335,PAKIET  WL SR,129.0
4998,20260128,3345,KOLOR WL SR+CZESANIE,295.0
4999,20260128,3335,PAKIET  WL SR,129.0
5000,20260128,3361,KOLOR Z BALEYAGE WL. DL,460.0
5001,20260128,3337,PAKIET  PAN,99.0
5002,20260128,3346,KOLOR WL DL+CZESANIE,350.0
5003,20260128,3458,PASEMKA + 1 KOLOR WL.SR,425.0
5004,20260128,3344,KOLOR WL KR+ CZESANIE,275.0
5005,20260129,3333,PAKIET WL DL,96.0
5006,20260129,3555,PROM.W GODZ 7-13 PANI,99.0
5007,20260129,3345,KOLOR WL SR+CZESANIE,295.0
5008,20260129,3555,PROM.W GODZ 7-13 PANI,99.0
5009,20260129,3333,PAKIET WL DL,96.0
5010,20260129,3555,PROM.W GODZ 7-13 PANI,99.0
5011,20260129,3555,PROM.W GODZ 7-13 PANI,99.0
5012,20260129,3555,PROM.W GODZ 7-13 PANI,99.0
5013,20260129,3345,KOLOR WL SR+CZESANIE,295.0
5014,20260129,3346,KOLOR WL DL+CZESANIE,350.0
5015,20260129,3337,PAKIET  PAN,99.0
5016,20260129,3337,PAKIET  PAN,99.0
5017,20260129,3555,PROM.W GODZ 7-13 PANI,99.0
5018,20260129,3337,PAKIET  PAN,99.0
5019,20260129,3335,PAKIET  WL SR,129.0
5020,20260129,3332,PAKIET  WL SR,96.0
5021,20260129,3336,PAKIET  WL DL,129.0
5022,20260129,3332,PAKIET  WL SR,96.0
5023,20260129,3336,PAKIET  WL DL,129.0
5024,20260129,3345,KOLOR WL SR+CZESANIE,295.0
5025,20260129,3574,MASKA+ AMP +BOS,179.0
5026,20260129,3346,KOLOR WL DL+CZESANIE,350.0
5027,20260129,3335,PAKIET  WL SR,129.0
5028,20260129,3339,PAKIET STUDENT,89.0
5029,20260129,3337,PAKIET  PAN,99.0
5030,20260129,3337,PAKIET  PAN,99.0
5031,20260129,3345,KOLOR WL SR+CZESANIE,295.0
5032,20260129,3608,DOP£ATA LOREAL,40.0
5033,20260129,3345,KOLOR WL SR+CZESANIE,295.0
5034,20260129,3335,PAKIET  WL SR,129.0
5035,20260129,3333,PAKIET WL DL,96.0
5036,20260129,3345,KOLOR WL SR+CZESANIE,87.9
5037,20260129,3458,PASEMKA + 1 KOLOR WL.SR,425.0
5038,20260129,3332,PAKIET  WL SR,96.0
5039,20260130,3331,PAKIET  WL KR,96.0
5040,20260130,3555,PROM.W GODZ 7-13 PANI,99.0
5041,20260130,3555,PROM.W GODZ 7-13 PANI,99.0
5042,20260130,3346,KOLOR WL DL+CZESANIE,350.0
5043,20260130,3555,PROM.W GODZ 7-13 PANI,99.0
5044,20260130,3332,PAKIET  WL SR,96.0
5045,20260130,3555,PROM.W GODZ 7-13 PANI,99.0
5046,20260130,3555,PROM.W GODZ 7-13 PANI,99.0
5047,20260130,3555,PROM.W GODZ 7-13 PANI,99.0
5048,20260130,3555,PROM.W GODZ 7-13 PANI,99.0
5049,20260130,3337,PAKIET  PAN,99.0
5050,20260130,3333,PAKIET WL DL,96.0
5051,20260130,3346,KOLOR WL DL+CZESANIE,350.0
5052,20260130,3652,STRZ DO PAKIETU,110.0
5053,20260130,3336,PAKIET  WL DL,129.0
5054,20260130,3336,PAKIET  WL DL,129.0
5055,20260130,3332,PAKIET  WL SR,96.0
5056,20260130,3335,PAKIET  WL SR,129.0
5057,20260130,3357,BAL 2 KOL WL SR,415.0
5058,20260130,3337,PAKIET  PAN,99.0
5059,20260130,3336,PAKIET  WL DL,129.0
5060,20260130,3332,PAKIET  WL SR,0.0
5061,20260130,3458,PASEMKA + 1 KOLOR WL.SR,425.0
5062,20260130,3332,PAKIET  WL SR,96.0
5063,20260130,3337,PAKIET  PAN,99.0
5064,20260130,3333,PAKIET WL DL,96.0
5065,20260130,3337,PAKIET  PAN,99.0
5066,20260130,3336,PAKIET  WL DL,129.0
5067,20260130,3336,PAKIET  WL DL,129.0
5068,20260130,3482,3D PAS+ 2 KOLORY WL.DL,560.0
5069,20260130,3482,3D PAS+ 2 KOLORY WL.DL,560.0
5070,20260130,3346,KOLOR WL DL+CZESANIE,350.0
5071,20260130,3343,DZIEWCZYNKA DO 18 LAT,99.0
5072,20260130,3331,PAKIET  WL KR,0.0
5073,20260130,3336,PAKIET  WL DL,129.0
5074,20260130,3336,PAKIET  WL DL,129.0
5075,20260130,3337,PAKIET  PAN,99.0
5076,20260130,3345,KOLOR WL SR+CZESANIE,295.0
5077,20260130,3346,KOLOR WL DL+CZESANIE,350.0
5078,20260130,3337,PAKIET  PAN,99.0
5079,20260130,3337,PAKIET  PAN,99.0
5080,20260130,3332,PAKIET  WL SR,0.0
5081,20260130,3337,PAKIET  PAN,99.0
5082,20260130,3337,PAKIET  PAN,99.0
5083,20260130,3337,PAKIET  PAN,99.0
5084,20260131,3336,PAKIET  WL DL,129.0
5085,20260131,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
5086,20260131,3332,PAKIET  WL SR,96.0
5087,20260131,3332,PAKIET  WL SR,96.0
5088,20260131,3337,PAKIET  PAN,99.0
5089,20260131,3333,PAKIET WL DL,96.0
5090,20260131,3336,PAKIET  WL DL,129.0
5091,20260131,3333,PAKIET WL DL,96.0
5092,20260131,3346,KOLOR WL DL+CZESANIE,350.0
5093,20260131,3459,PASEMKA + 1 KOLOR WL.DL,470.0
5094,20260131,3339,PAKIET STUDENT,89.0
5095,20260131,3459,PASEMKA + 1 KOLOR WL.DL,470.0
5096,20260131,3346,KOLOR WL DL+CZESANIE,350.0
5097,20260131,3344,KOLOR WL KR+ CZESANIE,275.0
5098,20260131,3337,PAKIET  PAN,99.0
5099,20260131,3343,DZIEWCZYNKA DO 18 LAT,99.0
5100,20260131,3343,DZIEWCZYNKA DO 18 LAT,99.0
5101,20260131,3337,PAKIET  PAN,99.0
5102,20260131,3332,PAKIET  WL SR,96.0
5103,20260131,3336,PAKIET  WL DL,129.0
5104,20260131,3343,DZIEWCZYNKA DO 18 LAT,99.0
5105,20260131,3343,DZIEWCZYNKA DO 18 LAT,98.03
5106,20260131,3337,PAKIET  PAN,97.12
5107,20260131,3332,PAKIET  WL SR,96.0
5108,20260131,3345,KOLOR WL SR+CZESANIE,295.0
5109,20260131,3345,KOLOR WL SR+CZESANIE,295.0
5110,20260131,3652,STRZ DO PAKIETU,110.0
5111,20260131,3333,PAKIET WL DL,96.0
5112,20260131,3346,KOLOR WL DL+CZESANIE,350.0
5113,20260131,3332,PAKIET  WL SR,0.0
5114,20260131,3337,PAKIET  PAN,99.0
5115,20260131,3346,KOLOR WL DL+CZESANIE,350.0
5116,20260131,3332,PAKIET  WL SR,96.0
5117,20260131,3332,PAKIET  WL SR,96.0
5118,20260201,3345,KOLOR WL SR+CZESANIE,295.0
5119,20260201,3336,PAKIET  WL DL,129.0
5120,20260201,3337,PAKIET  PAN,99.0
5121,20260201,3331,PAKIET  WL KR,96.0
5122,20260201,3332,PAKIET  WL SR,96.0
5123,20260201,3332,PAKIET  WL SR,96.0
5124,20260201,3332,PAKIET  WL SR,96.0
5125,20260201,3345,KOLOR WL SR+CZESANIE,295.0
5126,20260201,3441,STRZYZENIE MESKIE MASZYNKA,79.0
5127,20260201,3346,KOLOR WL DL+CZESANIE,350.0
5128,20260201,3337,PAKIET  PAN,0.0
5129,20260201,3346,KOLOR WL DL+CZESANIE,350.0
5130,20260201,3335,PAKIET  WL SR,129.0
5131,20260201,3345,KOLOR WL SR+CZESANIE,295.0
5132,20260201,3345,KOLOR WL SR+CZESANIE,295.0
5133,20260201,3341,CHLOPIEC NAST. DO 18LAT,79.0
5134,20260201,3345,KOLOR WL SR+CZESANIE,295.0
5135,20260201,3341,CHLOPIEC NAST. DO 18LAT,79.0
5136,20260201,3336,PAKIET  WL DL,129.0
5137,20260201,3482,3D PAS+ 2 KOLORY WL.DL,560.0
5138,20260201,3337,PAKIET  PAN,99.0
5139,20260201,3333,PAKIET WL DL,96.0
5140,20260201,3333,PAKIET WL DL,96.0
5141,20260201,3340,CHLOPIEC DO 6LAT,79.0
5142,20260201,3341,CHLOPIEC NAST. DO 18LAT,79.0
5143,20260201,3346,KOLOR WL DL+CZESANIE,350.0
5144,20260201,3337,PAKIET  PAN,99.0
5145,20260201,3333,PAKIET WL DL,96.0
5146,20260201,3336,PAKIET  WL DL,129.0
5147,20260202,3332,PAKIET  WL SR,96.0
5148,20260202,3337,PAKIET  PAN,99.0
5149,20260202,3333,PAKIET WL DL,96.0
5150,20260202,3333,PAKIET WL DL,96.0
5151,20260202,3337,PAKIET  PAN,99.0
5152,20260202,3555,PROM.W GODZ 7-13 PANI,99.0
5153,20260202,3459,PASEMKA + 1 KOLOR WL.DL,470.0
5154,20260202,3652,STRZ DO PAKIETU,110.0
5155,20260202,3555,PROM.W GODZ 7-13 PANI,99.0
5156,20260202,3333,PAKIET WL DL,96.0
5157,20260202,3555,PROM.W GODZ 7-13 PANI,99.0
5158,20260202,3337,PAKIET  PAN,99.0
5159,20260202,3345,KOLOR WL SR+CZESANIE,295.0
5160,20260202,3652,STRZ DO PAKIETU,110.0
5161,20260202,3334,PAKIET WL KR,129.0
5162,20260202,3333,PAKIET WL DL,96.0
5163,20260202,3346,KOLOR WL DL+CZESANIE,350.0
5164,20260202,3343,DZIEWCZYNKA DO 18 LAT,99.0
5165,20260202,3335,PAKIET  WL SR,129.0
5166,20260202,3333,PAKIET WL DL,96.0
5167,20260202,3340,CHLOPIEC DO 6LAT,79.0
5168,20260202,3345,KOLOR WL SR+CZESANIE,295.0
5169,20260202,3652,STRZ DO PAKIETU,110.0
5170,20260202,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
5171,20260202,3335,PAKIET  WL SR,129.0
5172,20260202,3343,DZIEWCZYNKA DO 18 LAT,99.0
5173,20260202,3337,PAKIET  PAN,99.0
5174,20260202,3336,PAKIET  WL DL,129.0
5175,20260202,3346,KOLOR WL DL+CZESANIE,350.0
5176,20260202,3333,PAKIET WL DL,96.0
5177,20260202,3574,MASKA+ AMP +BOS,179.0
5178,20260202,3337,PAKIET  PAN,99.0
5179,20260202,3333,PAKIET WL DL,96.0
5180,20260202,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
5181,20260202,3335,PAKIET  WL SR,129.0
5182,20260202,3337,PAKIET  PAN,99.0
5183,20260202,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
5184,20260202,3352,BALEYAGE WL DL KOL+CZES,360.0
5185,20260202,3574,MASKA+ AMP +BOS,179.0
5186,20260202,3332,PAKIET  WL SR,96.0
5187,20260203,3332,PAKIET  WL SR,96.0
5188,20260203,3637,PIELEGNACJA MOLECULAR,149.0
5189,20260203,3333,PAKIET WL DL,96.0
5190,20260203,3333,PAKIET WL DL,96.0
5191,20260203,3333,PAKIET WL DL,96.0
5192,20260203,3555,PROM.W GODZ 7-13 PANI,99.0
5193,20260203,3346,KOLOR WL DL+CZESANIE,350.0
5194,20260203,3459,PASEMKA + 1 KOLOR WL.DL,470.0
5195,20260203,3337,PAKIET  PAN,99.0
5196,20260203,3384,TRWALA ORGAN SR,650.0
5197,20260203,3337,PAKIET  PAN,99.0
5198,20260203,3341,CHLOPIEC NAST. DO 18LAT,79.0
5199,20260203,3332,PAKIET  WL SR,96.0
